row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd,title_age_months
3965,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-06-01,India,Asia,False,Premium,Smart Tv,114,0,1,51430,60109,0.615,7.0,786.07,36
3966,SW0037,Northern Echo,Series,Animation,English,2025-11-28,2026-06-01,Germany,Europe,False,Standard,Web,24,3,6,65638,110079,0.699,6.3,738.92,7
3967,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2026-04-01,France,Europe,True,Ad-Supported,Tablet,53,4,9,5199,16565,0.401,7.5,88.79,31
3968,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2026-04-01,Germany,Europe,True,Ad-Supported,Smart Tv,93,0,1,52819,53741,0.656,6.6,890.3,50
3969,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2026-02-01,France,Europe,True,Ad-Supported,Mobile,29,4,11,23368,92645,0.746,6.7,457.51,43
3971,SW0102,Hidden Pulse 102,Movie,Drama,Japanese,2023-10-10,2026-06-01,Mexico,Latin America,True,Premium,Smart Tv,87,0,1,14296,16126,0.778,6.9,222.28,32
3974,SW0127,Midnight Echo 127,Movie,Action,Japanese,2023-09-10,2025-09-01,India,Asia,True,Ad-Supported,Smart Tv,146,0,1,21405,43103,0.828,8.4,398.51,24
3975,SW0033,Crimson Echo,Series,Action,Korean,2023-02-20,2025-09-01,Canada,North America,True,Standard,Web,50,2,10,13264,82119,0.743,8.0,156.03,31
3976,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2026-03-01,Germany,Europe,True,Ad-Supported,Smart Tv,39,4,11,12666,74740,0.825,6.4,234.6,30
3977,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2025-09-01,Germany,Europe,True,Standard,Smart Tv,90,0,1,18492,18795,0.678,7.6,237.3,27
3978,SW0156,Second Code,Series,Comedy,Hindi,2023-09-24,2025-09-01,South Korea,Asia,False,Ad-Supported,Smart Tv,52,3,12,5401,46377,0.826,6.8,87.83,24
3980,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2026-04-01,South Korea,Asia,False,Ad-Supported,Smart Tv,136,0,1,82752,117563,0.627,6.4,1365.56,20
3981,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-08-01,Spain,Europe,True,Premium,Web,24,3,12,8498,33272,0.816,7.5,130.26,19
3982,SW0023,Electric Fire,Movie,Romance,English,2023-02-18,2025-07-01,Nigeria,Africa,False,Standard,Smart Tv,113,0,1,10264,6562,0.339,8.0,121.4,29
3983,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2025-11-01,United States,North America,True,Premium,Smart Tv,33,3,11,67362,295112,0.724,7.2,1118.17,24
3984,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-06-01,Nigeria,Africa,False,Ad-Supported,Game Console,36,4,6,45147,99701,0.613,7.3,852.69,36
3986,SW0075,Midnight Fire 75,Series,Thriller,Spanish,2023-09-14,2025-07-01,India,Asia,True,Ad-Supported,Smart Tv,39,4,11,75409,479213,0.889,7.5,1225.13,22
3987,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2026-05-01,United Kingdom,Europe,True,Standard,Game Console,33,3,11,58891,264879,0.743,7.7,694.36,30
3988,SW0029,Midnight Kingdom,Movie,Comedy,English,2024-06-14,2025-09-01,Brazil,Latin America,True,Ad-Supported,Tablet,108,0,1,11100,15060,0.754,6.5,213.6,15
3989,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2026-06-01,Japan,Asia,True,Ad-Supported,Smart Tv,83,0,1,66732,81290,0.881,8.0,1233.77,31
3990,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-02-01,United Kingdom,Europe,True,Ad-Supported,Smart Tv,114,0,1,116563,138560,0.626,8.5,2303.32,26
3991,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-04-01,Spain,Europe,False,Standard,Mobile,114,0,1,18905,15571,0.434,8.0,230.53,34
3993,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-05-01,Germany,Europe,True,Standard,Smart Tv,93,0,1,100864,89466,0.572,8.4,1270.18,39
3994,SW0152,Infinite Summer,Series,Romance,English,2025-01-20,2026-03-01,Canada,North America,False,Ad-Supported,Smart Tv,42,3,10,16946,60215,0.508,8.0,292.03,14
3996,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-07-01,Australia,Oceania,False,Standard,Tablet,141,0,1,5964,10370,0.74,5.9,75.66,41
3997,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2026-03-01,South Africa,Africa,False,Ad-Supported,Smart Tv,61,3,8,8834,49056,0.683,7.1,145.14,23
3998,SW0058,Broken Kingdom 58,Series,Crime,Hindi,2023-10-11,2025-12-01,United Kingdom,Europe,True,Standard,Smart Tv,42,1,10,19982,105121,0.752,7.0,256.71,26
3999,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-06-01,Japan,Asia,True,Standard,Web,94,0,1,119029,122222,0.655,6.1,1455.36,9
4001,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2025-08-01,South Korea,Asia,True,Standard,Mobile,53,4,9,4463,24669,0.695,5.5,50.87,23
4002,SW0089,Hidden Road 89,Movie,Comedy,English,2022-06-18,2025-12-01,Mexico,Latin America,True,Standard,Smart Tv,131,0,1,67982,97032,0.654,7.4,874.83,42
4003,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-11-01,India,Asia,False,Standard,Smart Tv,39,2,8,129153,598377,0.891,8.1,1560.93,35
4004,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-01-01,Japan,Asia,True,Ad-Supported,Smart Tv,93,0,1,152379,175090,0.741,7.7,2727.83,35
4005,SW0135,Silent Summer,Series,Action,English,2025-07-12,2025-08-01,Australia,Oceania,True,Standard,Smart Tv,47,4,7,85619,312008,0.665,7.7,1005.56,1
4006,SW0118,Wild Summer,Movie,Drama,English,2023-09-21,2025-11-01,South Africa,Africa,True,Premium,Smart Tv,90,0,1,16565,20571,0.828,7.3,252.85,26
4008,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2025-03-01,Australia,Oceania,False,Ad-Supported,Smart Tv,26,1,7,8110,20323,0.826,7.0,155.94,36
4009,SW0101,Infinite Witness,Movie,Action,English,2024-08-09,2025-03-01,United Kingdom,Europe,False,Premium,Tablet,138,0,1,19785,34662,0.762,8.0,336.11,7
4010,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2026-06-01,South Africa,Africa,True,Ad-Supported,Tablet,48,4,7,23368,100241,0.766,6.7,444.63,14
4011,SW0093,Northern Summer 93,Movie,Thriller,Korean,2025-04-26,2026-05-01,United Kingdom,Europe,True,Standard,Smart Tv,84,0,1,18339,20509,0.799,7.4,226.63,13
4012,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2025-06-01,United States,North America,False,Premium,Mobile,26,1,7,55888,128556,0.758,7.1,843.33,39
4013,SW0040,Crimson Kingdom,Series,Drama,English,2024-03-31,2025-07-01,Spain,Europe,True,Standard,Web,33,4,12,3110,16335,0.796,6.5,40.22,16
4014,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2026-06-01,Spain,Europe,True,Premium,Smart Tv,37,3,10,71518,423386,0.96,6.8,1056.31,15
4015,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-06-01,Canada,North America,True,Ad-Supported,Mobile,112,0,1,95232,138228,0.778,7.5,1829.84,45
4016,SW0087,Silent Signal,Series,Animation,Spanish,2022-03-14,2026-05-01,Spain,Europe,False,Premium,Smart Tv,26,1,7,15667,40795,0.858,7.5,241.71,50
4017,SW0132,Electric Summer 132,Series,Animation,Korean,2024-04-22,2025-02-01,United States,North America,True,Premium,Smart Tv,43,2,10,42193,269364,0.891,6.0,618.32,10
4019,SW0049,Hidden Road,Series,Thriller,Hindi,2024-09-30,2025-01-01,Spain,Europe,True,Standard,Tablet,40,2,9,38961,143550,0.614,7.4,469.05,4
4020,SW0117,Broken Road 117,Series,Drama,English,2023-05-21,2026-02-01,United States,North America,True,Ad-Supported,Smart Tv,23,4,8,91530,213832,0.762,7.3,1574.91,33
4021,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-11-01,Germany,Europe,False,Ad-Supported,Web,136,0,1,51040,87965,0.76,6.8,863.74,15
4022,SW0127,Midnight Echo 127,Movie,Action,Japanese,2023-09-10,2025-01-01,United Kingdom,Europe,True,Standard,Mobile,146,0,1,17667,21671,0.504,7.0,214.15,16
4023,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-11-01,Brazil,Latin America,True,Ad-Supported,Smart Tv,83,0,1,42430,33510,0.571,7.1,801.02,24
4024,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2025-12-01,India,Asia,True,Standard,Smart Tv,142,0,1,185989,321660,0.731,7.6,2225.94,4
4025,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2025-02-01,South Africa,Africa,True,Ad-Supported,Mobile,40,3,6,13574,33169,0.611,8.0,265.01,25
4026,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2025-10-01,United Kingdom,Europe,True,Standard,Mobile,148,0,1,22280,35410,0.644,6.8,279.51,42
4027,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-08-01,South Korea,Asia,True,Ad-Supported,Mobile,83,0,1,37762,32079,0.614,7.9,692.98,21
4028,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-02-01,Germany,Europe,True,Premium,Mobile,89,0,1,39386,46700,0.799,7.7,578.81,35
4030,SW0077,Crimson Echo 77,Series,Animation,English,2022-01-06,2025-01-01,United Kingdom,Europe,True,Ad-Supported,Mobile,29,2,7,23342,72782,0.922,7.1,384.6,36
4031,SW0020,Hidden Pulse,Movie,Action,English,2024-03-08,2025-01-01,United States,North America,True,Standard,Smart Tv,99,0,1,88814,109253,0.746,7.3,1152.93,10
4032,SW0112,Silent Code,Movie,Thriller,English,2022-12-24,2026-05-01,United Kingdom,Europe,False,Premium,Game Console,123,0,1,126324,208908,0.807,7.9,2160.11,41
4033,SW0099,Electric Code,Movie,Comedy,Spanish,2025-04-16,2025-07-01,Germany,Europe,False,Standard,Web,110,0,1,31998,31600,0.539,7.7,409.52,3
4034,SW0003,Hidden Crown,Series,Documentary,English,2025-01-23,2026-05-01,South Africa,Africa,True,Standard,Web,36,4,11,4344,20404,0.712,6.7,49.15,16
4036,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2026-03-01,South Africa,Africa,False,Ad-Supported,Mobile,62,1,10,20914,157405,0.728,8.6,375.93,29
4037,SW0104,Hidden Fire 104,Movie,Documentary,Hindi,2023-12-13,2026-05-01,South Korea,Asia,False,Standard,Game Console,90,0,1,13367,10180,0.508,6.7,167.21,29
4038,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-02-01,Japan,Asia,True,Ad-Supported,Game Console,45,2,9,38527,159002,0.611,7.6,666.07,11
4039,SW0167,Northern Echo 167,Movie,Thriller,German,2025-09-05,2026-06-01,United Kingdom,Europe,True,Standard,Smart Tv,135,0,1,35468,56308,0.706,7.5,404.12,9
4041,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2026-01-01,France,Europe,False,Standard,Smart Tv,39,2,8,133861,573641,0.824,7.4,1645.91,37
4042,SW0032,Last Pulse,Series,Crime,Korean,2025-05-11,2026-04-01,Nigeria,Africa,True,Standard,Smart Tv,49,1,12,12507,84124,0.686,6.4,162.41,11
4043,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2026-04-01,India,Asia,False,Ad-Supported,Smart Tv,59,2,8,48204,328454,0.866,6.8,893.53,5
4044,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2025-04-01,Brazil,Latin America,True,Standard,Smart Tv,134,0,1,16251,28807,0.794,7.2,181.35,16
4045,SW0006,Golden Crown,Series,Crime,Korean,2022-09-02,2025-10-01,India,Asia,True,Standard,Mobile,50,4,7,38511,193785,0.863,7.8,463.84,37
4046,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2026-06-01,Mexico,Latin America,False,Ad-Supported,Smart Tv,55,2,11,37047,331111,0.886,6.5,677.89,50
4047,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2026-06-01,Spain,Europe,True,Standard,Smart Tv,94,0,1,34533,35409,0.654,7.0,450.56,21
4049,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2026-02-01,India,Asia,True,Premium,Mobile,29,4,11,45859,150688,0.618,6.7,766.95,43
4050,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-03-01,South Africa,Africa,True,Premium,Mobile,112,0,1,52256,71646,0.735,7.1,852.92,42
4051,SW0046,Broken Code,Movie,Drama,English,2023-10-12,2025-04-01,South Africa,Africa,True,Premium,Web,113,0,1,37884,46968,0.658,7.5,655.27,18
4052,SW0171,Hidden Crown 171,Movie,Sci-Fi,German,2023-06-09,2025-10-01,United States,North America,False,Standard,Tablet,140,0,1,66729,115273,0.74,7.0,723.35,28
4053,SW0180,Second Summer 180,Movie,Comedy,English,2025-04-08,2026-05-01,Australia,Oceania,False,Ad-Supported,Smart Tv,138,0,1,10798,21670,0.873,6.8,198.37,13
4054,SW0140,Midnight Code 140,Series,Romance,Hindi,2024-02-06,2025-12-01,South Korea,Asia,True,Ad-Supported,Mobile,51,3,12,11864,86311,0.713,7.0,219.08,22
4055,SW0159,Silent Signal 159,Movie,Romance,English,2025-01-13,2025-08-01,Brazil,Latin America,True,Ad-Supported,Smart Tv,81,0,1,24513,18557,0.561,6.1,412.8,7
4057,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2026-02-01,Brazil,Latin America,False,Ad-Supported,Smart Tv,143,0,1,20478,39334,0.806,7.3,335.06,32
4060,SW0015,Hidden Witness 15,Movie,Comedy,Korean,2025-09-21,2026-01-01,Australia,Oceania,True,Premium,Smart Tv,113,0,1,19547,26939,0.732,8.0,343.91,4
4061,SW0096,Last Kingdom 96,Movie,Drama,English,2022-01-15,2026-02-01,United States,North America,True,Premium,Smart Tv,127,0,1,42771,86805,0.959,6.1,726.71,49
4063,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-01-01,United Kingdom,Europe,True,Standard,Smart Tv,140,0,1,95416,166065,0.746,7.5,1053.31,30
4064,SW0049,Hidden Road,Series,Thriller,Hindi,2024-09-30,2025-12-01,France,Europe,True,Ad-Supported,Smart Tv,40,2,9,31123,175077,0.938,7.5,513.56,15
4065,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2026-02-01,Brazil,Latin America,False,Ad-Supported,Game Console,137,0,1,275159,361315,0.575,6.1,5041.52,2
4067,SW0103,Wild Crown 103,Series,Drama,Hindi,2022-11-28,2025-10-01,South Africa,Africa,True,Standard,Game Console,31,4,10,29358,95090,0.627,7.4,324.57,35
4068,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-06-01,Germany,Europe,True,Standard,Smart Tv,99,0,1,86654,97274,0.68,7.3,1113.97,22
4069,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2026-03-01,United States,North America,False,Ad-Supported,Smart Tv,55,2,11,38726,293594,0.752,6.1,629.59,47
4070,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2025-06-01,Spain,Europe,True,Ad-Supported,Mobile,140,0,1,26439,33318,0.54,6.2,457.67,35
4071,SW0015,Hidden Witness 15,Movie,Comedy,Korean,2025-09-21,2026-05-01,United States,North America,True,Ad-Supported,Smart Tv,113,0,1,49129,60732,0.656,7.3,853.75,8
4072,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2025-06-01,France,Europe,True,Ad-Supported,Game Console,137,0,1,87159,141449,0.711,7.2,1437.76,3
4073,SW0051,Infinite Echo 51,Series,Comedy,Korean,2022-03-05,2025-03-01,Brazil,Latin America,True,Ad-Supported,Web,59,4,6,12137,60176,0.84,5.9,200.05,36
4074,SW0083,Silent Witness 83,Movie,Thriller,English,2024-06-20,2025-01-01,India,Asia,True,Standard,Mobile,85,0,1,63057,54454,0.61,7.3,740.95,7
4075,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2026-05-01,Australia,Oceania,True,Ad-Supported,Smart Tv,29,2,10,44436,191367,0.891,8.2,818.88,20
4076,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2026-06-01,United Kingdom,Europe,False,Ad-Supported,Smart Tv,39,2,8,81307,331002,0.783,7.4,1399.26,42
4077,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-09-01,Mexico,Latin America,True,Ad-Supported,Smart Tv,81,0,1,101670,104616,0.762,7.7,1812.13,33
4079,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-04-01,Germany,Europe,True,Ad-Supported,Mobile,83,0,1,68004,72774,0.774,7.6,1224.87,17
4080,SW0152,Infinite Summer,Series,Romance,English,2025-01-20,2026-03-01,United Kingdom,Europe,False,Ad-Supported,Web,42,3,10,48137,200548,0.595,6.1,931.8,14
4081,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2025-05-01,Mexico,Latin America,True,Premium,Mobile,33,3,11,12453,61932,0.822,8.3,189.51,18
4082,SW0016,Last Harbor,Series,Thriller,Portuguese,2022-04-30,2026-04-01,United Kingdom,Europe,True,Premium,Mobile,23,2,10,10177,31487,0.807,7.1,160.64,48
4083,SW0132,Electric Summer 132,Series,Animation,Korean,2024-04-22,2025-04-01,Japan,Asia,True,Standard,Smart Tv,43,2,10,24201,133663,0.771,6.5,310.22,12
4084,SW0051,Infinite Echo 51,Series,Comedy,Korean,2022-03-05,2025-05-01,France,Europe,True,Ad-Supported,Smart Tv,59,4,6,21192,64744,0.518,6.5,361.89,38
4086,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-12-01,Brazil,Latin America,True,Standard,Smart Tv,24,3,12,32236,101657,0.657,7.6,366.41,23
4087,SW0058,Broken Kingdom 58,Series,Crime,Hindi,2023-10-11,2025-06-01,Canada,North America,True,Standard,Mobile,42,1,10,38798,221745,0.816,7.6,444.41,20
4088,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-01-01,Germany,Europe,False,Ad-Supported,Smart Tv,39,2,8,102945,461734,0.863,6.8,1808.38,25
4089,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-06-01,Brazil,Latin America,True,Ad-Supported,Smart Tv,99,0,1,83152,129715,0.945,8.1,1428.89,22
4090,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2026-03-01,Germany,Europe,True,Premium,Smart Tv,130,0,1,37353,48525,0.6,7.4,538.28,21
4091,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2026-01-01,South Korea,Asia,False,Ad-Supported,Mobile,61,3,8,32432,169043,0.641,7.5,639.11,21
4092,SW0054,Golden Code 54,Series,Comedy,English,2022-08-11,2025-01-01,Nigeria,Africa,True,Ad-Supported,Mobile,51,4,12,22563,189677,0.824,6.5,404.79,29
4094,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2025-01-01,Mexico,Latin America,True,Ad-Supported,Web,112,0,1,123963,205877,0.89,7.6,2420.23,28
4095,SW0108,Northern Summer 108,Series,Action,Spanish,2023-08-12,2025-07-01,Nigeria,Africa,False,Standard,Smart Tv,55,1,11,13728,122546,0.885,5.3,172.03,23
4096,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-04-01,Canada,North America,False,Standard,Smart Tv,136,0,1,50200,85480,0.751,7.1,629.84,8
4097,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2025-05-01,United States,North America,True,Premium,Smart Tv,29,2,10,442141,1598205,0.748,8.2,6740.69,8
4098,SW0025,Midnight Road,Movie,Drama,English,2025-11-30,2026-06-01,Japan,Asia,True,Standard,Smart Tv,110,0,1,30783,37236,0.66,7.6,344.38,7
4099,SW0002,Wild Crown,Movie,Drama,English,2023-11-20,2025-04-01,Japan,Asia,True,Standard,Smart Tv,83,0,1,88371,104176,0.852,8.5,1023.36,17
4100,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2025-07-01,India,Asia,True,Ad-Supported,Tablet,113,0,1,23918,29081,0.646,7.1,440.9,8
4101,SW0164,Electric Witness,Movie,Crime,Korean,2022-02-16,2025-05-01,Germany,Europe,True,Ad-Supported,Mobile,113,0,1,9873,17850,0.96,7.5,176.29,39
4103,SW0063,Electric Promise 63,Movie,Thriller,Spanish,2025-01-29,2026-04-01,Japan,Asia,True,Standard,Smart Tv,85,0,1,18586,18833,0.715,7.4,237.01,15
4104,SW0096,Last Kingdom 96,Movie,Drama,English,2022-01-15,2026-02-01,Germany,Europe,True,Ad-Supported,Smart Tv,127,0,1,11040,12903,0.552,6.7,188.41,49
4105,SW0069,Midnight Signal,Movie,Crime,English,2024-03-31,2026-06-01,Mexico,Latin America,False,Premium,Smart Tv,131,0,1,20651,31677,0.703,5.2,310.09,27
4106,SW0160,Silent Pulse,Movie,Drama,English,2023-11-24,2025-09-01,Brazil,Latin America,True,Standard,Tablet,83,0,1,68181,68473,0.726,7.4,849.05,22
4107,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2025-03-01,India,Asia,True,Premium,Smart Tv,40,3,6,12624,40877,0.81,6.6,192.57,26
4108,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-01-01,France,Europe,False,Ad-Supported,Tablet,136,0,1,82006,122646,0.66,7.6,1430.07,5
4109,SW0094,Northern Promise 94,Series,Drama,English,2022-04-07,2025-09-01,United Kingdom,Europe,False,Standard,Smart Tv,55,2,11,32244,245392,0.755,8.0,394.76,41
4110,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2026-01-01,Mexico,Latin America,True,Premium,Web,114,0,1,37452,55969,0.787,7.7,640.04,37
4111,SW0027,Golden Harbor,Movie,Comedy,English,2023-06-25,2026-01-01,United Kingdom,Europe,True,Standard,Game Console,90,0,1,27662,34074,0.821,8.2,344.81,31
4112,SW0129,Midnight Promise 129,Movie,Drama,English,2024-11-24,2026-02-01,Spain,Europe,True,Standard,Game Console,134,0,1,9920,18182,0.821,7.2,116.7,15
4113,SW0165,Hidden Signal,Movie,Action,Spanish,2022-07-23,2026-02-01,United States,North America,False,Standard,Smart Tv,98,0,1,2274,2203,0.593,6.3,28.3,43
4114,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2026-01-01,South Korea,Asia,False,Standard,Game Console,136,0,1,27080,49385,0.805,6.8,312.14,17
4115,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-02-01,United States,North America,False,Ad-Supported,Smart Tv,36,4,6,212762,681077,0.889,6.5,4072.46,32
4116,SW0049,Hidden Road,Series,Thriller,Hindi,2024-09-30,2025-09-01,India,Asia,True,Standard,Mobile,40,2,9,167298,842065,0.839,5.9,1974.6,12
4117,SW0107,Last Signal 107,Series,Drama,English,2024-08-29,2025-03-01,South Korea,Asia,True,Standard,Tablet,25,2,8,15488,31656,0.613,7.2,174.86,7
4119,SW0107,Last Signal 107,Series,Drama,English,2024-08-29,2025-07-01,Brazil,Latin America,True,Ad-Supported,Tablet,25,2,8,20490,58494,0.856,7.0,401.98,11
4120,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2026-04-01,Mexico,Latin America,True,Ad-Supported,Web,48,4,7,20027,99300,0.885,6.8,392.14,12
4122,SW0050,Northern Harbor,Series,Animation,German,2022-04-09,2026-04-01,South Korea,Asia,False,Standard,Smart Tv,42,3,9,6195,23633,0.606,8.1,72.1,48
4123,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-09-01,United Kingdom,Europe,True,Standard,Game Console,35,1,8,66044,282669,0.917,6.9,821.97,5
4124,SW0001,Midnight Promise,Series,Animation,Portuguese,2025-07-10,2026-01-01,United States,North America,False,Premium,Tablet,44,3,12,133733,850457,0.723,7.6,2219.92,6
4125,SW0015,Hidden Witness 15,Movie,Comedy,Korean,2025-09-21,2026-02-01,France,Europe,True,Ad-Supported,Mobile,113,0,1,76592,112311,0.7067873100983021,8.4,1385.05,5
4126,SW0132,Electric Summer 132,Series,Animation,Korean,2024-04-22,2026-05-01,Brazil,Latin America,True,Ad-Supported,Smart Tv,43,2,10,27260,108030,0.553,7.4,480.58,25
4127,SW0041,Wild Crown 41,Movie,Romance,English,2024-03-03,2026-02-01,Germany,Europe,True,Premium,Web,102,0,1,24307,31365,0.759,6.9,427.78,23
