row_id,content_id,title,content_type,genre,original_language,release_date,report_month,country,region,available_globally,subscription_tier,primary_device,runtime_minutes,season_count,episode_count,views,hours_viewed,completion_rate,user_rating,estimated_revenue_usd
3718,SW0114,Crimson Witness 114,Movie,Crime,Spanish,2023-11-14,2025-11-01,Japan,Asia,Yes,Ad-Supported,Mobile,98,0,1,3668,4576,0.764,6.2,71.5
3719,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-11-01,India,Asia,Yes,Ad-Supported,Mobile,139,0,1,110404,168812,0.66,6.9,2010.77
3720,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-08-01,Mexico,Latin America,Yes,Premium,Mobile,89,0,1,25999,20771,0.539,7.9,418.53
3721,SW0030,Last Road,Movie,Sci-Fi,German,2023-09-01,2026-06-01,United States,North America,Yes,Standard,Smart TV,140,0,1,24623,40622,0.707,7.2,295.7
3722,SW0114,Crimson Witness 114,Movie,Crime,Spanish,2023-11-14,2026-01-01,India,Asia,Yes,Premium,Smart TV,98,0,1,14983,10984,0.449,7.5,217.18
3723,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2026-05-01,Spain,Europe,No,Standard,Smart TV,55,4,9,43184,323281,0.907,6.9,532.67
3724,SW0135,Silent Summer,Series,Action,English,2025-07-12,2025-06-01,United Kingdom,Europe,Yes,Standard,Smart TV,47,4,7,245018,989349,0.736,7.2,3032.28
3725,SW0151,Second Signal 151,Movie,Action,Spanish,2024-04-23,2026-03-01,Brazil,Latin America,No,Ad-Supported,Mobile,114,0,1,43463,67150,0.813,7.9,749.66
3726,SW0139,Second Signal 139,Series,Crime,Portuguese,2024-09-14,2026-03-01,Canada,North America,Yes,Ad-Supported,Game Console,29,2,10,89064,406613,0.945,8.1,1480.72
3727,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-06-01,South Korea,Asia,No,Ad-Supported,Mobile,36,4,6,29158,73064,0.696,8.0,529.12
3728,SW0085,Midnight Code,Series,Crime,German,2023-01-22,2026-06-01,Germany,Europe,Yes,Ad-Supported,Game Console,40,3,6,50930,185593,0.911,7.6,870.75
3729,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-05-01,United States,North America,No,Ad-Supported,Web,137,0,1,531173,843716,0.696,7.2,9675.28
3730,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-04-01,Brazil,Latin America,No,Premium,Mobile,36,4,6,15655,41614,0.738,,249.66
3731,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2026-06-01,Spain,Europe,Yes,Standard,Smart TV,23,2,10,25523,69153,0.707,6.4,288.91
3732,SW0105,Hidden Witness 105,Series,Animation,Spanish,2024-06-23,2025-10-01,India,Asia,Yes,Standard,Smart TV,23,2,10,28099,96937,0.9,7.5,345.15
3733,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-02-01,Nigeria,Africa,No,Ad-Supported,Smart TV,55,4,9,168638,912789,0.656,6.5,2943.55
3734,SW0080,Wild Promise,Series,Drama,English,2022-07-04,2025-01-01,United States,North America,Yes,Ad-Supported,Mobile,29,4,11,192871,418688,0.408,7.4,3270.72
3735,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-10-01,Japan,Asia,No,Standard,Smart TV,55,4,9,60124,457595,0.923,7.4,676.77
3736,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-03-01,United States,North America,Yes,Ad-Supported,Smart TV,99,0,1,192070,245954,0.776,7.9,3230.88
3737,SW0093,Northern Summer 93,Movie,Thriller,Korean,2025-04-26,2025-04-01,Australia,Oceania,Yes,Standard,Smart TV,84,0,1,43967,41428,0.673,8.2,577.58
3738,SW0143,Midnight Pulse,Series,Action,Korean,2025-07-10,2026-01-01,South Africa,Africa,No,Ad-Supported,Game Console,57,1,10,26746,226357,0.891,7.7,459.13
3739,SW0176,Electric Kingdom 176,Movie,Action,English,2023-03-18,2025-05-01,Spain,Europe,Yes,Standard,Smart TV,119,0,1,25099,41542,0.835,6.1,313.17
3740,SW0081,Hidden Code 81,Movie,romance,English,2023-09-08,2026-04-01,United Kingdom,Europe,Yes,Ad-Supported,Game Console,129,0,1,10256,16469,0.747,7.0,194.78
3741,SW0167,Northern Echo 167,Movie,Thriller,German,2025-09-05,2026-06-01,United States,North America,Yes,Standard,Mobile,135,0,1,81069,110523,0.606,6.0,1000.58
3742,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-05-01,Mexico,Latin America,Yes,Ad-Supported,Tablet,81,0,1,34429,43692,0.94,7.3,558.94
3743,SW0062,Last Signal 62,Movie,Thriller,Yoruba,2025-12-13,2025-01-01,France,Europe,Yes,Standard,Mobile,131,0,1,48685,83549,0.786,7.5,547.02
3744,SW0018,Hidden Witness 18,Movie,Thriller,English,2023-12-17,2026-01-01,Brazil,Latin America,Yes,Premium,Smart TV,98,0,1,12865,18016,0.857,6.0,205.69
3745,SW0083,Silent Witness 83,Movie,Thriller,English,2024-06-20,2026-05-01,United States,North America,Yes,Ad-Supported,Mobile,85,0,1,26310,32804,0.88,7.4,439.21
3746,SW0111,Crimson Signal 111,Movie,Comedy,English,2022-11-13,2025-06-01,United States,North America,Yes,Standard,Smart TV,134,0,1,10119,19839,0.878,6.8,121.91
3747,SW0113,Northern Witness 113,Movie,Drama,Spanish,2025-10-28,2025-01-01,South Korea,Asia,Yes,Ad-Supported,Smart TV,103,0,1,394565,517281,0.764,7.8,7359.58
3748,SW0023,Electric Fire,Movie,Romance,English,2023-02-18,2025-08-01,Nigeria,Africa,No,Standard,Web,113,0,1,6486,9909,0.811,7.6,81.42
3749,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2025-05-01,United States,North America,Yes,Ad-Supported,Smart TV,89,0,1,72877,87165,0.806,7.4,1285.33
3750,SW0042,Electric Promise,Series,Drama,English,2024-09-23,2025-09-01,Nigeria,Africa,Yes,Ad-Supported,Tablet,25,2,9,7858,22879,0.776,6.2,150.16
3751,SW0162,Golden Witness 162,Movie,Crime,Japanese,2022-06-02,2025-01-01,Canada,North America,No,Ad-Supported,Web,114,0,1,15670,20300,0.682,5.8,307.42
3752,SW0009,Electric Summer,Movie,Romance,English,2025-05-22,2025-10-01,South Korea,Asia,Yes,Ad-Supported,Smart TV,106,0,1,61339,79043,0.729,6.9,1207.12
3753,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2026-02-01,South Africa,Africa,Yes,Premium,Mobile,78,0,1,18129,15745,0.668,,316.66
3754,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2026-04-01,Japan,Asia,Yes,Standard,Smart TV,137,0,1,36545,63086,0.756,7.6,469.36
3755,SW0061,Midnight Fire,Series,Sci-Fi,Korean,2024-12-28,2025-12-01,South Africa,Africa,Yes,Standard,Web,56,2,11,21215,154418,0.709,5.6,273.77
3756,SW0042,Electric Promise,Series,Drama,English,2024-09-23,2026-04-01,United Kingdom,Europe,Yes,Standard,Smart TV,25,2,9,10407,37465,0.96,7.2,133.73
3757,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-09-01,Brazil,Latin America,No,Standard,Game Console,55,4,9,221254,1308452,0.717,7.3,2674.61
3758,SW0078,Second Echo,Movie,Drama,Hindi,2024-09-14,2025-02-01,United Kingdom,Europe,Yes,Standard,Mobile,94,0,1,121268,116368,0.613,6.4,1369.25
3759,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2025-05-01,Mexico,Latin America,Yes,Premium,Smart TV,48,4,7,134193,590018,0.785,6.9,1971.44
3760,SW0017,Second Fire,Series,Documentary,Japanese,2022-02-01,2025-09-01,India,Asia,No,Ad-Supported,Smart TV,24,3,7,19201,46947,0.873,7.9,346.02
3761,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2026-03-01,Mexico,Latin America,Yes,Premium,Smart TV,142,0,1,33033,63468,0.812,8.3,502.8
3762,SW0161,Midnight Crown 161,Movie,Action,Korean,2023-03-19,2025-10-01,United Kingdom,Europe,Yes,Standard,Web,101,0,1,32528,44666,0.816,6.2,358.68
3763,SW0088,Broken Summer,Movie,Thriller,English,2022-07-15,2026-05-01,Brazil,Latin America,Yes,Premium,Mobile,140,0,1,106455,111374,0.448,7.6,1729.79
3764,SW0019,Wild Echo,Series,Crime,English,2025-07-29,2025-06-01,United States,North America,No,Premium,Web,26,2,11,474970,1760906,0.778,8.4,7608.38
3765,SW0160,Silent Pulse,Movie,Drama,English,2023-11-24,2026-05-01,Canada,North America,Yes,Standard,Web,83,0,1,9920,6530,0.476,7.7,122.34
3766,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2025-06-01,Nigeria,Africa,Yes,Standard,Web,134,0,1,11982,21671,0.81,6.6,148.23
3767,SW0167,Northern Echo 167,Movie,Thriller,German,2025-09-05,2025-03-01,South Korea,Asia,Yes,Premium,Smart TV,135,0,1,171317,176839,0.459,8.7,2520.68
3768,SW0011,Midnight Witness,Series,Romance,English,2022-06-08,2025-03-01,India,Asia,No,Ad-Supported,Mobile,36,4,6,170807,384419,0.625,6.1,3044.26
3769,SW0018,Hidden Witness 18,Movie,Thriller,English,2023-12-17,2025-07-01,South Korea,Asia,Yes,Premium,Tablet,98,0,1,9655,9041,0.573,7.1,143.75
3770,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-01-01,Mexico,Latin America,No,Standard,Tablet,143,0,1,27267,42141,0.648,7.7,300.09
3771,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-06-01,India,Asia,Yes,Ad-Supported,Mobile,114,0,1,30790,41542,0.71,7.9,527.74
3772,SW0012,Broken Crown,Movie,Crime,French,2022-04-02,2026-04-01,United Kingdom,Europe,Yes,Standard,Mobile,148,0,1,75442,139304,0.749,7.4,982.74
3773,SW0115,Broken Pulse 115,Series,Drama,Spanish,2025-04-26,2026-01-01,Germany,Europe,Yes,Ad-Supported,Mobile,48,4,7,55556,213097,0.685,7.8,958.58
3774,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-12-01,Spain,Europe,No,Premium,Mobile,141,0,1,10948,15420,0.599,7.0,187.49
3775,SW0152,Infinite Summer,Series,Romance,English,2025-01-20,2026-01-01,Canada,North America,No,Standard,Tablet,42,3,10,18371,95367,0.742,7.9,217.83
3776,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-07-01,France,Europe,No,Ad-Supported,Mobile,55,4,9,276663,1788793,0.784,8.8,4748.76
3777,SW0099,Electric Code,Movie,Comedy,Spanish,2025-04-16,2025-01-01,India,Asia,No,Standard,Tablet,110,0,1,67993,112369,0.901,6.4,811.77
3778,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2026-01-01,Mexico,Latin America,Yes,Standard,Smart TV,114,0,1,9661,17088,0.931,7.5,127.02
3779,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2026-06-01,Australia,Oceania,Yes,Standard,Smart TV,142,0,1,14668,21344,0.615,6.8,166.94
3780,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2026-04-01,United Kingdom,Europe,Yes,Standard,Mobile,37,3,10,78183,304030,0.631,7.4,920.91
3781,SW0026,Broken Signal,Series,Documentary,Spanish,2024-06-05,2025-04-01,Japan,Asia,Yes,Standard,Mobile,43,1,9,26280,127948,0.755,7.7,304.02
3782,SW0023,Electric Fire,Movie,Romance,English,2023-02-18,2025-07-01,Germany,Europe,No,Ad-Supported,Mobile,113,0,1,10768,14621,0.721,6.2,191.39
3783,SW0133,Northern Summer 133,Movie,Thriller,French,2022-09-10,2025-04-01,India,Asia,Yes,Standard,Smart TV,143,0,1,8117,16401,0.848,5.7,102.26
3784,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-07-01,South Africa,Africa,No,Standard,Smart TV,137,0,1,280459,534040,0.834,9.1,3394.14
3785,SW0069,Midnight Signal,Movie,Crime,English,2024-03-31,2025-11-01,Mexico,Latin America,No,Standard,Smart TV,131,0,1,36713,63407,0.791,6.0,451.99
3786,SW0145,Last Road 145,Series,Comedy,Korean,2024-10-31,2025-12-01,United States,North America,No,Standard,Game Console,46,1,8,26502,147261,0.906,6.9,327.31
3787,SW0021,Midnight Echo,Movie,Documentary,Korean,2025-03-08,2026-06-01,Germany,Europe,Yes,Standard,Mobile,137,0,1,28127,47174,0.735,6.9,356.87
3788,SW0061,Midnight Fire,Series,Sci-Fi,Korean,2024-12-28,2025-08-01,Spain,Europe,Yes,Premium,Tablet,56,2,11,51193,332836,0.633,6.3,749.68
3789,SW0022,Broken Crown 22,Movie,Thriller,German,2022-09-26,2025-04-01,Nigeria,Africa,Yes,Ad-Supported,Smart TV,89,0,1,12008,13817,0.776,8.0,203.53
3790,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2026-01-01,Mexico,Latin America,Yes,Ad-Supported,Game Console,113,0,1,20173,23049,0.607,6.1,348.38
3791,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-04-01,Brazil,Latin America,Yes,Standard,Game Console,81,0,1,85071,103483,0.901,7.5,984.8
3792,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2025-10-01,Mexico,Latin America,No,Ad-Supported,Mobile,59,2,8,251520,1436155,0.726,7.7,4761.0
3793,SW0109,Crimson Kingdom 109,Movie,Documentary,Hindi,2024-08-18,2025-02-01,CANADA,North America,No,Ad-Supported,Web,136,0,1,64569,80560,0.55,7.1,1201.34
3794,SW0143,Midnight Pulse,Series,Action,Korean,2025-07-10,2025-11-01,Germany,Europe,No,Ad-Supported,Mobile,57,1,10,43910,271133,0.65,7.3,802.38
3795,SW0128,Midnight Kingdom 128,Movie,Animation,English,2022-02-19,2025-04-01,France,Europe,No,Ad-Supported,Smart TV,141,0,1,19180,39856,0.884,5.9,361.2
3796,SW0079,Northern Promise 79,Movie,Sci-Fi,English,2025-09-11,2025-12-01,Brazil,Latin America,No,Standard,Smart TV,105,0,1,86961,93879,0.617,6.6,979.53
3797,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-07-01,United States,North America,Yes,Ad-Supported,Web,99,0,1,74638,76055,0.618,6.5,1258.92
3798,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-10-01,United Kingdom,Europe,No,Standard,Mobile,62,1,10,93596,722275,0.747,7.6,1210.99
3799,SW0017,Second Fire,Series,Documentary,Japanese,2022-02-01,2025-08-01,India,Asia,No,Ad-Supported,Web,24,3,7,14979,31438,0.75,6.1,265.93
3800,SW0031,Golden Code,Series,Thriller,Korean,2024-04-10,2026-05-01,South Korea,Asia,No,Premium,Smart TV,61,3,8,12593,62477,0.61,6.4,218.82
3801,SW0164,Electric Witness,Movie,Crime,Korean,2022-02-16,2026-03-01,United Kingdom,Europe,Yes,Standard,Mobile,113,0,1,10822,10579,0.519,6.9,141.84
3802,SW0064,Broken Road,Series,Comedy,English,2025-07-17,2026-02-01,South Africa,Africa,Yes,Standard,Mobile,47,4,7,29683,125183,0.769,7.7,362.43
3803,SW0150,Broken Signal 150,Series,Drama,German,2025-03-01,2026-02-01,India,Asia,Yes,Standard,Smart TV,45,2,9,121752,691733,0.842,7.9,1376.7
3804,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-07-01,Japan,Asia,Yes,Standard,Smart TV,35,1,8,80202,177442,0.474,7.1,907.89
3805,SW0055,Last Signal,Series,Action,Spanish,2025-11-18,2025-05-01,South Africa,Africa,No,Ad-Supported,Mobile,59,2,8,79462,407582,0.652,6.6,1351.78
3806,SW0010,Hidden Witness,Series,Thriller,Hindi,2023-11-30,2026-01-01,United States,North America,Yes,Standard,Mobile,33,3,11,108203,521777,0.797,7.8,1257.23
3807,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-04-01,Mexico,Latin America,No,Standard,Game Console,143,0,1,36523,55688,0.64,7.0,403.34
3808,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2025-01-01,Germany,Europe,Yes,Ad-Supported,Smart TV,53,4,9,13445,90920,0.851,7.0,223.04
3809,SW0079,Northern Promise 79,Movie,Sci-Fi,English,2025-09-11,2026-01-01,Australia,Oceania,No,Premium,Smart TV,105,0,1,98948,140816,0.813,6.7,1670.29
3810,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2025-12-01,Germany,Europe,Yes,Standard,Game Console,99,0,1,47596,56000,0.713,6.8,537.85
3811,SW0096,Last Kingdom 96,Movie,Drama,English,2022-01-15,2025-12-01,South Korea,Asia,Yes,Standard,Game Console,127,0,1,43417,64782,0.705,6.1,516.62
3812,SW0043,Broken Crown 43,Series,Comedy,Hindi,2023-09-28,2025-08-01,United Kingdom,Europe,Yes,Standard,Tablet,53,4,9,21447,135365,0.794,7.7,267.82
3813,SW0013,Silent Road,Series,Romance,Korean,2024-12-31,2025-12-01,India,Asia,Yes,Premium,Mobile,35,2,12,87225,423416,0.693,6.8,1450.45
3814,SW0084,Last Promise,Movie,Documentary,Korean,2023-08-20,2026-04-01,India,Asia,Yes,Standard,Smart TV,99,0,1,67008,74131,0.67,8.1,795.2
3815,SW0062,Last Signal 62,Movie,Thriller,Yoruba,2025-12-13,2025-12-01,Germany,Europe,Yes,Premium,Mobile,131,0,1,142097,180229,0.581,7.3,2133.99
3816,SW0049,Hidden Road,Series,Thriller,Hindi,2024-09-30,2026-02-01,United Kingdom,Europe,Yes,Standard,Smart TV,40,2,9,52667,264350,0.837,7.3,614.97
3817,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-06-01,Australia,Oceania,Yes,Standard,Smart TV,35,1,8,35597,103864,0.625,7.2,438.3
3818,SW0056,Midnight Summer 56,Movie,Action,German,2024-12-18,2025-06-01,France,Europe,Yes,Standard,Game Console,139,0,1,34210,50394,0.636,7.0,426.83
3819,SW0164,Electric Witness,Movie,Crime,Korean,2022-02-16,2025-05-01,Canada,North America,Yes,Standard,Mobile,113,0,1,8805,11848,0.714,6.9,102.77
3820,SW0121,Infinite Pulse,Series,Romance,French,2024-01-02,2025-09-01,India,Asia,Yes,Standard,Smart TV,24,3,12,5448,21416,0.819,6.9,58.87
3821,SW0108,Northern Summer 108,Series,Action,Spanish,2023-08-12,2025-04-01,Australia,Oceania,No,Ad-Supported,Smart TV,55,1,11,41796,326327,0.774,6.8,818.11
3822,SW0145,Last Road 145,Series,Comedy,Korean,2024-10-31,2026-04-01,South Africa,Africa,No,Standard,Smart TV,46,1,8,10050,36295,0.589,5.8,110.5
3823,SW0096,Last Kingdom 96,Movie,Drama,English,2022-01-15,2025-06-01,Canada,North America,Yes,Standard,Smart TV,127,0,1,30087,50339,0.79,8.0,339.7
3824,SW0126,Electric Kingdom 126,Movie,Action,Spanish,2023-04-26,2025-03-01,United States,North America,Yes,Premium,Mobile,107,0,1,17663,25510,0.81,7.2,254.46
3825,SW0032,Last Pulse,Series,Crime,Korean,2025-05-11,2025-09-01,South Korea,Asia,Yes,Standard,Smart TV,49,1,12,76795,452993,0.602,,852.38
3826,SW0172,Last Fire 172,Series,Animation,Korean,2022-12-27,2025-12-01,South Africa,Africa,No,Standard,Mobile,39,2,8,88787,408230,0.884,7.5,1148.07
3827,SW0028,Golden Promise,Movie,Action,English,2023-05-12,2025-02-01,Mexico,Latin America,Yes,Ad-Supported,Web,87,0,1,10181,13297,0.901,7.6,187.8
3828,SW0104,Hidden Fire 104,Movie,Documentary,Hindi,2023-12-13,2025-09-01,South Korea,Asia,No,Standard,Smart TV,90,0,1,33445,31645,0.631,6.2,413.55
3829,SW0118,Wild Summer,Movie,Drama,English,2023-09-21,2025-05-01,United Kingdom,Europe,Yes,Ad-Supported,Tablet,90,0,1,18150,23011,0.845,7.7,326.66
3830,SW0095,Electric Kingdom,Movie,Documentary,English,2023-11-04,2025-05-01,Brazil,Latin America,Yes,Premium,Smart TV,78,0,1,21275,22834,0.826,7.0,358.83
3831,SW0134,Midnight Crown 134,Movie,Comedy,English,2022-11-04,2026-06-01,France,Europe,Yes,Standard,Game Console,136,0,1,17794,22644,0.561,7.6,199.22
3832,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2026-02-01,Australia,Oceania,Yes,Premium,Mobile,89,0,1,13947,13160,0.636,8.0,230.16
3833,SW0118,Wild Summer,Movie,Drama,English,2023-09-21,2026-03-01,Australia,Oceania,Yes,Ad-Supported,Smart TV,90,0,1,14932,14760,0.659,6.4,283.97
3834,SW0149,Golden Witness,Movie,Action,English,2023-12-26,2025-10-01,Spain,Europe,Yes,Premium,Mobile,134,0,1,19883,30986,0.698,7.2,298.14
3835,SW0068,Hidden Kingdom,Series,Action,English,2025-10-01,2025-12-01,India,Asia,Yes,Standard,Mobile,40,1,9,100765,457884,0.757,6.5,1183.38
3836,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-03-01,United States,North America,Yes,Ad-Supported,Smart TV,81,0,1,113727,128678,0.838,7.3,1930.31
3837,SW0060,Hidden Code,Series,Sci-Fi,German,2023-10-26,2025-06-01,India,Asia,No,Premium,Mobile,62,1,10,73505,698030,0.919,8.0,1087.08
3838,SW0169,Wild Signal,Movie,Action,Yoruba,2025-07-21,2025-10-01,Spain,Europe,Yes,Standard,Mobile,124,0,1,10301,12812,0.602,6.4,112.83
3839,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2026-06-01,South Africa,Africa,Yes,Standard,Smart TV,89,0,1,14411,18905,0.884,6.6,156.1
3840,SW0005,Wild Crown 5,Movie,Romance,English,2022-12-04,2025-07-01,Canada,North America,Yes,Ad-Supported,Mobile,81,0,1,76368,57136,0.554,6.4,1296.69
3841,SW0175,Second Summer,Movie,Documentary,English,2025-12-02,2025-08-01,France,Europe,No,Standard,Mobile,137,0,1,462398,722517,0.684,7.9,5595.31
3842,SW0142,Wild Promise 142,Movie,Crime,English,2023-06-22,2025-07-01,Canada,North America,No,Standard,Mobile,143,0,1,52641,64756,0.516,6.9,569.5
3843,SW0158,Golden Code 158,Series,Drama,Spanish,2025-04-05,2025-02-01,France,Europe,Yes,Ad-Supported,Smart TV,35,1,8,217237,729479,0.72,7.7,3643.06
3844,SW0004,Last Kingdom,Movie,Thriller,English,2024-11-13,2025-05-01,France,Europe,Yes,Standard,Game Console,113,0,1,17977,22533,0.666,7.3,202.16
3845,SW0124,Second Echo 124,Movie,Sci-Fi,Spanish,2022-03-25,2026-05-01,Mexico,Latin America,Yes,Premium,Game Console,89,0,1,78915,63378,0.541,6.9,1357.01
3846,SW0123,Midnight Fire 123,Movie,Romance,English,2022-02-11,2025-08-01,Canada,North America,Yes,Ad-Supported,Smart TV,93,0,1,52336,46224,0.57,8.8,977.66
3847,SW0013,Silent Road,Series,Romance,Korean,2024-12-31,2025-04-01,Brazil,Latin America,Yes,Ad-Supported,Mobile,35,2,12,65122,436174,0.957,7.3,1101.91
3848,SW0049,Hidden Road,Series,Thriller,Hindi,2024-09-30,2026-04-01,Canada,North America,Yes,Ad-Supported,Smart TV,40,2,9,43595,240038,0.918,5.6,784.17
3849,SW0138,Midnight Kingdom 138,Movie,Action,English,2025-05-09,2025-05-01,India,Asia,Yes,Ad-Supported,Mobile,108,0,1,52546,69990,0.74,6.7,999.55
3850,SW0135,Silent Summer,Series,Action,English,2025-07-12,2025-08-01,South Korea,Asia,Yes,Standard,Game Console,47,4,7,121694,505769,0.758,7.3,1582.4
3851,SW0157,Northern Crown,Movie,Romance,French,2025-08-09,2025-06-01,United States,North America,Yes,Ad-Supported,Mobile,142,0,1,167098,283102,0.716,7.8,3227.01
3852,SW0110,Infinite Road,Movie,Animation,Japanese,2024-06-05,2025-04-01,Nigeria,Africa,Yes,Premium,Smart TV,130,0,1,59811,102691,0.792,6.6,945.2
3853,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2025-09-01,Spain,Europe,No,Premium,Smart TV,55,4,9,84639,484567,0.694,7.3,1409.56
3854,SW0154,Broken Echo,Movie,Comedy,English,2022-09-14,2026-06-01,India,Asia,Yes,Ad-Supported,Smart TV,112,0,1,109060,116991,0.575,7.8,1998.46
3855,SW0173,Northern Witness 173,Series,Animation,English,2022-09-17,2025-12-01,Japan,Asia,No,Standard,Game Console,51,2,6,46470,227517,0.96,7.0,530.59
3856,SW0031,Golden Code,Series,thriller,Korean,2024-04-10,2025-12-01,India,Asia,No,Standard,Web,61,3,8,54535,292530,0.66,7.0,616.36
3857,SW0062,Last Signal 62,Movie,Thriller,Yoruba,2025-12-13,2025-11-01,Germany,Europe,Yes,Premium,Tablet,131,0,1,189914,316626,0.764,7.0,3326.15
3858,SW0163,Midnight Fire 163,Series,Animation,English,2025-10-14,2026-01-01,Spain,Europe,No,Standard,Smart TV,55,4,9,93992,632527,0.816,6.1,1162.12
3859,SW0180,Second Summer 180,Movie,Comedy,English,2025-04-08,2026-05-01,South Korea,Asia,No,Standard,Game Console,138,0,1,23312,48740,0.909,6.4,264.96
3860,SW0104,Hidden Fire 104,Movie,Documentary,Hindi,2023-12-13,2025-10-01,United Kingdom,Europe,No,Ad-Supported,Smart TV,90,0,1,64926,81150,0.833,7.7,1125.11
3861,SW0057,Broken Fire,Movie,Crime,English,2022-12-03,2025-08-01,India,Asia,Yes,Standard,Smart TV,114,0,1,50576,72980,0.759,8.3,547.82
3862,SW0073,Crimson Signal,Series,Action,English,2025-03-03,2025-10-01,India,Asia,Yes,Standard,Game Console,37,3,10,91580,431518,0.764,6.3,1207.33
